Candidate_ID,Gender,Age,Education_Level,University_Type,Experience_Years,Application_Channel,Region,Role_Applied,Ticketing_Tool,Language_Proficiency,Live_Chat_Experience_Months,CSAT_Prior,Typing_Speed_WPM,Night_Shifts,Manager_Score,Interview_Sentiment,Stage_Reached,Offer_Result,Time_to_Hire_Days,Salary_Expectation_USD,Bias_Flag
CY72IH5RD,Non-binary,48,High School,Public,3.4,Referral,Andean,Team Lead,Zendesk,B2,34,74.3,64,No,3.8,0.44,Offer,Not Hired,,2313,No
C3XA2VW5R,Male,44,Master,Private,4.8,LinkedIn,Pacific,Customer Support Agent,Salesforce,C1,42,86.2,48,No,3.1,0.17,Offer,Hired,13.0,1064,No
CQWHF4HSJ,Female,52,Bachelor,Public,7.0,LinkedIn,Andean,Customer Support Agent,Zendesk,B2,63,86.7,60,No,2.7,0.39,Offer,Not Hired,,971,No
CIV2PEIF5,Female,47,Master,Private,0.3,Referral,Europe,Senior Support Agent,Other,B2,0,83.9,55,No,3.5,-0.91,Offer,Not Hired,,1761,No
CLNCQ6OXG,Male,54,High School,Public,5.3,Career Site,North America,Senior Support Agent,Salesforce,C1,41,84.6,40,No,3.3,0.55,Offer,Not Hired,,1689,No
CF0CQLAT8,Male,25,Master,Private,6.5,Referral,Pacific,Customer Support Agent,Zendesk,C2,51,81.6,43,Yes,4.1,1.01,Offer,Hired,45.0,982,No
CC3T0D5A6,Female,29,High School,Private,3.3,LinkedIn,Andean,Customer Support Agent,Zendesk,B2,30,83.1,47,Yes,2.6,1.14,Offer,Hired,30.0,1125,No
CXMAVDV1J,Male,27,High School,Private,3.4,Job Board,Pacific,Customer Support Agent,Salesforce,C1,32,80.9,66,Yes,4.7,-0.97,Offer,Hired,32.0,1095,No
CIHIEIXK2,Male,21,Bachelor,Public,4.9,Career Site,Europe,Senior Support Agent,Zendesk,C1,40,91.0,67,Yes,4.2,-1.12,Offer,Not Hired,,1937,No
C31TL7HQQ,Female,47,Bachelor,Public,4.7,Referral,North America,Senior Support Agent,Zendesk,B2,43,100.0,64,No,3.2,-0.23,Offer,Not Hired,,1358,No
C0T27O5G6,Female,43,Bachelor,Private,5.3,LinkedIn,Andean,Customer Support Agent,Freshdesk,C1,39,83.8,60,Yes,4.6,1.5,Offer,Hired,27.0,967,No
CG4O8EQ6B,Female,22,High School,Private,5.3,Job Board,Andean,Customer Support Agent,Freshdesk,C1,48,82.4,60,No,2.8,0.45,Offer,Not Hired,,1220,No
CJDLOWJFG,Female,26,High School,Public,1.2,Referral,Pacific,Senior Support Agent,Salesforce,C1,16,84.2,58,Yes,3.4,-0.45,Offer,Not Hired,,1537,No
C78HHB8Z1,Female,26,Master,Public,6.4,Job Board,Andean,Senior Support Agent,Intercom,C2,55,77.3,60,Yes,2.4,-1.06,Offer,Not Hired,,1470,No
CKXCYULZX,Female,33,Bootcamp,Public,6.8,LinkedIn,APAC,Customer Support Agent,Salesforce,B1,55,88.7,61,Yes,4.6,-0.37,Offer,Hired,27.0,1003,No
CPGA7KKYJ,Female,35,Bachelor,Public,4.3,LinkedIn,North America,Customer Support Agent,Intercom,B2,39,85.9,38,Yes,2.1,-0.43,Offer,Not Hired,,1083,No
CNZVXAQRW,Female,29,Master,Public,0.0,Referral,Andean,Team Lead,Intercom,B1,0,78.6,46,Yes,2.3,1.09,Offer,Not Hired,,2365,No
CFF1Y3J9J,Male,53,High School,Private,3.5,Job Board,Europe,Customer Support Agent,Freshdesk,B1,29,89.5,43,No,2.9,1.16,Offer,Not Hired,,1065,No
CXF7L2L2Q,Female,26,Master,Public,4.3,Referral,Caribbean,Customer Support Agent,Other,B2,36,82.5,68,Yes,4.2,-0.69,Offer,Not Hired,,930,Yes
CCGYGJTJE,Prefer_not_to_say,39,Bachelor,Private,0.8,LinkedIn,Andean,Customer Support Agent,Other,C1,0,74.2,75,No,4.0,0.93,Offer,Hired,26.0,1228,No
CWY07EPI6,Non-binary,35,Bachelor,Private,2.9,Referral,North America,Customer Support Agent,Salesforce,B2,26,85.1,29,No,3.4,0.84,Offer,Hired,41.0,1319,No
CTDYBJZS1,Male,33,High School,Public,0.1,Job Board,Andean,Senior Support Agent,Salesforce,C1,0,83.9,74,Yes,4.0,-0.81,Offer,Not Hired,,1213,No
CU4UCC1BN,Non-binary,49,Master,Public,5.4,LinkedIn,Pacific,Customer Support Agent,Freshdesk,B2,41,90.1,56,No,3.2,0.17,Offer,Not Hired,,844,No
CAKVGQ9CC,Male,55,Bachelor,Public,4.2,Job Board,Europe,Customer Support Agent,Zendesk,B2,34,89.0,67,Yes,3.6,0.56,Offer,Not Hired,,1265,No
CJ3OXB0CZ,Female,19,Bachelor,Public,0.0,Job Board,APAC,Customer Support Agent,Salesforce,C1,0,81.1,61,Yes,4.5,0.4,Offer,Hired,26.0,1359,No
CF4KGMAFV,Male,36,PhD,Private,4.7,Referral,Caribbean,Senior Support Agent,Zendesk,C1,38,78.6,72,Yes,3.1,-1.29,Offer,Not Hired,,1157,No
CKM3EOGRL,Female,23,Bachelor,Private,3.7,Recruiting Agency,North America,Customer Support Agent,Zendesk,B2,30,82.3,58,No,2.8,0.37,Offer,Not Hired,,1235,No
CBC4C26QL,Male,35,Master,Public,5.1,Career Site,Andean,Customer Support Agent,Zendesk,C2,36,85.3,39,Yes,3.6,0.82,Offer,Not Hired,,1370,No
C19E87FBZ,Male,41,Master,Private,2.8,Referral,North America,Customer Support Agent,Freshdesk,B2,26,86.1,54,No,3.8,1.67,Offer,Hired,31.0,958,No
CCVCYIDCG,Female,34,Master,Public,1.7,LinkedIn,Andean,Customer Support Agent,Freshdesk,B1,9,84.5,61,No,3.4,-0.35,Offer,Not Hired,,1361,No
CTC2VK9XY,Female,30,Master,Public,1.8,Referral,North America,Team Lead,Zendesk,B2,28,81.6,52,Yes,4.0,-0.24,Offer,Not Hired,,2336,No
CGZU9RYMB,Non-binary,30,PhD,Private,2.4,LinkedIn,Andean,Senior Support Agent,Zendesk,C1,19,90.2,63,No,3.2,0.06,Offer,Not Hired,,1780,No
CE50NZABS,Female,30,Bootcamp,Public,3.8,Job Board,APAC,Senior Support Agent,Zendesk,B2,23,76.8,54,No,3.4,0.51,Offer,Not Hired,,1517,No
CW71J3R3G,Female,31,Master,Public,4.2,Career Site,Europe,Customer Support Agent,Zendesk,C1,28,100.0,48,Yes,3.6,0.34,Offer,Not Hired,,1265,Yes
CAC9C70F5,Female,32,Master,Public,3.3,Career Site,Caribbean,Customer Support Agent,Zendesk,B2,33,88.4,42,Yes,3.5,0.79,Offer,Hired,17.0,1238,No
CFFUKKHVA,Male,44,Bachelor,Public,2.7,Referral,Europe,Team Lead,Intercom,B2,19,73.2,50,Yes,4.4,-0.76,Offer,Not Hired,,3021,No
CITRZHX1N,Male,22,Bachelor,Public,2.9,Referral,Andean,Customer Support Agent,Zendesk,C1,15,83.6,57,Yes,3.6,0.61,Offer,Not Hired,,1338,No
CJTUDUFU7,Male,20,PhD,Private,10.3,LinkedIn,North America,Senior Support Agent,Zendesk,B2,88,89.1,31,No,3.1,-0.42,Offer,Not Hired,,1698,No
CT1L7370X,Female,38,Bootcamp,Public,1.8,Job Board,Caribbean,Customer Support Agent,Zendesk,B2,12,79.3,46,Yes,3.7,0.12,Offer,Hired,35.0,1613,No
CS74PDAIC,Female,44,Bachelor,Private,2.3,LinkedIn,Andean,Customer Support Agent,Freshdesk,B1,22,70.3,31,Yes,4.0,1.79,Offer,Not Hired,,1323,Yes
CHD9DWMGZ,Female,28,Bachelor,Public,12.4,Career Site,North America,Customer Support Agent,Salesforce,B2,105,74.7,48,No,3.8,-1.01,Offer,Not Hired,,1189,No
C829VYF40,Male,26,Bootcamp,Public,4.9,Career Site,Pacific,Customer Support Agent,Zendesk,B2,41,86.7,69,No,3.8,-0.0,Offer,Not Hired,,935,No
CJMVA3KCL,Male,42,Master,Private,0.2,LinkedIn,North America,Customer Support Agent,Zendesk,B1,16,68.1,41,No,2.3,-0.9,Offer,Not Hired,,848,No
C4JT3B1KZ,Male,33,High School,Private,6.0,Job Board,North America,Customer Support Agent,Intercom,C1,38,70.8,63,Yes,1.6,0.39,Offer,Not Hired,,862,No
CGF239YQH,Female,46,Bachelor,Private,1.4,Job Board,Andean,Customer Support Agent,Zendesk,B1,6,86.4,89,No,4.2,1.19,Offer,Hired,17.0,946,No
CKXMRGPIE,Male,24,Master,Public,6.2,Career Site,Andean,Customer Support Agent,Salesforce,B2,48,80.7,72,Yes,3.6,0.4,Offer,Hired,27.0,1327,No
CESNDSFAE,Female,23,Bachelor,Public,3.3,Referral,North America,Senior Support Agent,Other,B2,40,76.8,57,No,3.3,0.14,Offer,Not Hired,,1824,No
CQ8IKIMZL,Male,39,Master,Private,2.7,LinkedIn,North America,Customer Support Agent,Intercom,B2,32,78.4,65,Yes,3.8,1.45,Offer,Not Hired,,999,No
CX68UZ72K,Male,33,Bootcamp,Private,8.0,Job Board,Andean,Senior Support Agent,Other,C1,72,71.0,39,Yes,4.6,0.55,Offer,Not Hired,,1665,No
CEE5UKMK2,Male,45,Master,Private,5.3,LinkedIn,Caribbean,Customer Support Agent,Zendesk,C1,38,86.3,36,No,4.3,0.99,Offer,Hired,14.0,1057,No
CW5KRE8ST,Male,37,Master,Public,6.3,Job Board,North America,Customer Support Agent,Zendesk,B2,46,76.0,55,No,4.0,0.89,Offer,Hired,29.0,1232,No
COJ8RYBJ2,Non-binary,32,Bootcamp,Public,4.9,LinkedIn,North America,Customer Support Agent,Zendesk,B1,34,78.1,60,No,2.7,-2.0,Offer,Not Hired,,955,No
CDD3LJUHB,Female,24,Bachelor,Public,2.6,Job Board,Europe,Team Lead,Zendesk,B2,16,84.9,68,Yes,2.8,0.18,Offer,Not Hired,,2526,No
CACFZKCAR,Female,25,Bachelor,Public,5.4,Career Site,Pacific,Customer Support Agent,Zendesk,B1,52,80.5,48,No,1.6,-0.72,Offer,Not Hired,,1150,No
C4MCIRG91,Female,46,Bachelor,Public,6.9,LinkedIn,North America,Senior Support Agent,Freshdesk,B2,54,76.9,57,Yes,3.7,-0.5,Offer,Not Hired,,1484,No
CM8LF78LV,Male,27,Master,Public,4.2,Referral,North America,Customer Support Agent,Freshdesk,C1,33,66.4,57,Yes,4.1,1.58,Offer,Hired,31.0,1362,No
CGXYZUZT3,Male,37,Bachelor,Public,8.5,Job Board,Caribbean,Senior Support Agent,Zendesk,C1,73,85.7,53,Yes,4.1,-0.09,Offer,Not Hired,,1625,Yes
CGROTFL8D,Male,49,Bachelor,Private,6.0,LinkedIn,Andean,Senior Support Agent,Intercom,B2,38,83.0,54,Yes,3.8,1.95,Offer,Not Hired,,1447,No
CWXRBBJDD,Male,52,Bachelor,Private,4.4,Job Board,Andean,Team Lead,Zendesk,C2,36,78.2,45,Yes,3.2,-1.02,Offer,Not Hired,,2707,No
CFG4WBWEP,Female,28,Bachelor,Private,4.5,Job Board,Europe,Customer Support Agent,Zendesk,B1,29,74.0,58,No,2.9,-0.73,Offer,Not Hired,,1109,No
CBDEPQMWZ,Male,23,Master,Public,4.2,Referral,Andean,Team Lead,Zendesk,C2,32,82.4,57,Yes,2.7,0.94,Offer,Not Hired,,2547,No
C0UTRIRA8,Male,47,Bootcamp,Public,0.5,Career Site,North America,Customer Support Agent,Intercom,C1,0,85.8,50,No,3.2,-0.06,Offer,Not Hired,,905,No
CN18R5REA,Female,44,Bachelor,Private,3.6,Referral,North America,Senior Support Agent,Freshdesk,B2,25,83.0,63,No,2.6,0.53,Offer,Not Hired,,1907,No
CE7RLQJ59,Female,31,Bootcamp,Public,4.4,Job Board,Pacific,Customer Support Agent,Intercom,B1,37,95.5,67,Yes,4.5,0.15,Offer,Not Hired,,1458,Yes
CDZMB7CHA,Female,40,Master,Private,2.7,LinkedIn,Europe,Customer Support Agent,Zendesk,B1,23,87.9,63,No,2.4,0.12,Offer,Not Hired,,892,No
CQVLCE737,Female,25,Bachelor,Public,4.7,LinkedIn,North America,Customer Support Agent,Zendesk,C2,36,81.5,42,Yes,3.2,-0.02,Offer,Not Hired,,1158,No
CTT2WPKRC,Male,44,Bachelor,Private,3.9,LinkedIn,Andean,Senior Support Agent,Other,B2,33,88.2,56,No,1.9,0.41,Offer,Not Hired,,1500,No
CG05DDD2L,Non-binary,45,Bachelor,Public,5.8,Career Site,Europe,Customer Support Agent,Zendesk,C1,41,82.8,44,Yes,3.5,0.83,Offer,Not Hired,,1544,No
CLA9P2ZF2,Male,30,Bachelor,Private,5.5,Career Site,North America,Customer Support Agent,Zendesk,B2,48,82.8,56,Yes,3.3,1.7,Offer,Hired,21.0,1305,No
CTVH47OD4,Female,36,Master,Private,4.2,Career Site,Caribbean,Customer Support Agent,Zendesk,B2,32,92.7,44,Yes,3.1,0.07,Offer,Not Hired,,1147,No
C5SUIC7RJ,Male,31,Bachelor,Public,0.2,LinkedIn,North America,Senior Support Agent,Zendesk,C1,0,74.8,70,No,2.6,-0.1,Offer,Not Hired,,1387,No
CYACIQNGM,Male,20,Bachelor,Private,8.5,Job Board,North America,Customer Support Agent,Freshdesk,B2,63,82.8,64,Yes,3.3,-0.22,Offer,Not Hired,,937,No
CMSU53K6S,Female,23,Master,Private,3.4,Job Board,Caribbean,Senior Support Agent,Zendesk,B2,26,91.8,69,No,2.9,1.57,Offer,Not Hired,,1890,No
CGM03NFGD,Male,54,Bachelor,Private,3.6,Job Board,APAC,Customer Support Agent,Freshdesk,C2,40,84.9,68,Yes,3.2,0.87,Offer,Hired,28.0,875,No
CZSQY32EV,Female,35,Bachelor,Public,2.9,LinkedIn,North America,Senior Support Agent,Salesforce,B2,23,79.3,52,No,4.7,-1.46,Offer,Not Hired,,1361,No
C51LO6BSE,Female,24,Bachelor,Public,2.5,Career Site,North America,Senior Support Agent,Zendesk,C2,13,68.5,50,Yes,3.4,-1.5,Offer,Not Hired,,1702,No
C6BALHRKM,Female,20,Bootcamp,Private,7.8,LinkedIn,Andean,Senior Support Agent,Zendesk,C2,68,64.5,76,Yes,3.7,-0.5,Offer,Not Hired,,1734,No
CUU7RUYGY,Female,32,Master,Private,7.4,LinkedIn,Andean,Senior Support Agent,Salesforce,B1,56,99.2,53,Yes,3.0,0.46,Offer,Not Hired,,1797,No
C5LGMJV5V,Male,55,Master,Private,5.0,Career Site,Pacific,Customer Support Agent,Freshdesk,B2,42,84.9,39,Yes,2.8,0.22,Offer,Not Hired,,1027,No
CELYLVYLX,Female,33,Master,Public,3.5,Referral,North America,Customer Support Agent,Salesforce,B1,24,77.6,67,No,3.3,0.71,Offer,Not Hired,,1252,No
COENPA6TB,Female,55,Master,Private,5.4,Referral,North America,Senior Support Agent,Zendesk,C1,51,85.3,57,No,5.0,0.09,Offer,Not Hired,,1480,Yes
C54AFNS0P,Female,37,Bachelor,Private,4.0,Job Board,Europe,Customer Support Agent,Intercom,C2,28,74.7,73,Yes,3.1,1.51,Offer,Hired,29.0,1203,No
CWAX6SQK8,Female,47,Bachelor,Private,3.3,Recruiting Agency,Andean,Customer Support Agent,Salesforce,C2,35,79.7,58,Yes,3.6,0.94,Offer,Not Hired,,1135,Yes
CBKE5R7XU,Female,48,Bachelor,Private,4.7,LinkedIn,North America,Senior Support Agent,Zendesk,C2,31,74.8,55,Yes,2.7,0.32,Offer,Not Hired,,1853,No
CSHUY8T78,Female,20,Master,Public,2.7,Job Board,Europe,Customer Support Agent,Salesforce,B2,20,70.9,73,No,1.4,1.28,Offer,Not Hired,,1295,No
CSPFJ5EOZ,Male,19,Master,Private,4.5,Referral,Europe,Customer Support Agent,Intercom,B2,44,65.6,37,No,2.7,-1.23,Offer,Not Hired,,1025,No
CI9XBI057,Female,53,Bachelor,Private,4.3,LinkedIn,Europe,Team Lead,Salesforce,B2,35,69.6,48,No,5.0,0.17,Offer,Not Hired,,2162,Yes
C4C0DCYRX,Male,53,Bachelor,Public,5.4,Referral,Europe,Customer Support Agent,Zendesk,C2,57,90.7,44,No,3.7,0.37,Offer,Not Hired,,821,No
C4CS4PSR6,Female,23,Master,Public,2.2,Job Board,Andean,Customer Support Agent,Zendesk,B1,16,74.3,29,Yes,4.4,0.79,Offer,Not Hired,,767,Yes
CB533OSNJ,Male,42,Master,Private,5.6,LinkedIn,North America,Customer Support Agent,Zendesk,B1,46,86.7,65,Yes,3.1,-1.29,Offer,Not Hired,,1071,No
C5S0D2X9E,Male,53,Master,Public,1.4,Referral,APAC,Customer Support Agent,Other,B1,23,89.9,48,No,1.7,0.02,Offer,Not Hired,,1082,No
CTSTBRKWI,Female,54,Bachelor,Public,2.3,Job Board,North America,Senior Support Agent,Zendesk,B1,9,82.2,66,Yes,2.5,0.61,Offer,Not Hired,,1423,No
CPWC2ZCC4,Female,29,Bachelor,Private,2.4,Job Board,Andean,Senior Support Agent,Zendesk,B1,9,79.7,60,Yes,3.6,0.68,Offer,Not Hired,,1478,Yes
CK4RMJXDO,Non-binary,49,Bachelor,Private,1.0,Job Board,APAC,Customer Support Agent,Salesforce,B1,3,83.1,62,Yes,3.5,1.32,Offer,Hired,30.0,1351,No
CMFMTYD55,Male,42,Bachelor,Private,6.4,Career Site,Andean,Customer Support Agent,Zendesk,C1,56,79.2,50,No,3.3,0.94,Offer,Hired,31.0,1245,No
CY7P30UGU,Male,53,Master,Public,1.3,Referral,Caribbean,Customer Support Agent,Freshdesk,C1,1,91.6,46,No,2.9,0.2,Offer,Not Hired,,892,No
C69QI0CFU,Female,24,Bachelor,Public,2.0,Referral,Andean,Customer Support Agent,Zendesk,B2,20,97.2,56,No,4.0,0.86,Offer,Hired,33.0,1027,No
C9LPLPAVV,Female,41,Bachelor,Public,7.1,Referral,Pacific,Senior Support Agent,Intercom,C1,60,94.2,66,Yes,2.9,0.07,Offer,Hired,28.0,1804,No
CLJ1GBB5N,Male,19,Bachelor,Public,2.3,Job Board,Pacific,Customer Support Agent,Zendesk,B2,30,65.1,54,Yes,3.5,0.38,Offer,Hired,15.0,997,No
CD5FMAYZ1,Male,32,Bachelor,Private,3.3,LinkedIn,Pacific,Customer Support Agent,Freshdesk,C1,33,78.8,47,Yes,3.4,0.97,Offer,Hired,26.0,967,No
CJL73BY3U,Female,19,Bachelor,Public,1.2,Referral,APAC,Senior Support Agent,Freshdesk,B2,12,82.2,41,No,3.0,0.21,Offer,Not Hired,,1614,No
CXABBF9W2,Male,35,Bootcamp,Public,6.0,LinkedIn,Pacific,Senior Support Agent,Zendesk,B2,56,86.3,57,Yes,2.7,0.58,Offer,Not Hired,,1978,No
CK7H6BAC2,Male,49,Master,Private,6.0,Referral,North America,Customer Support Agent,Zendesk,B2,51,68.7,48,No,3.0,1.12,Offer,Not Hired,,1295,No
CJQQ2MANK,Female,43,Bachelor,Public,5.7,Recruiting Agency,Europe,Customer Support Agent,Zendesk,B1,43,68.5,54,Yes,4.6,0.89,Offer,Hired,31.0,979,No
C01D2CWOK,Female,30,Bachelor,Public,5.2,Job Board,Europe,Customer Support Agent,Intercom,C1,35,92.8,52,No,4.1,1.36,Offer,Hired,28.0,1176,No
CRL283PSQ,Female,34,Bootcamp,Public,4.0,Referral,Andean,Customer Support Agent,Zendesk,C1,29,77.8,50,No,4.0,2.0,Offer,Hired,19.0,1099,No
C2TQONTYP,Female,32,Bachelor,Public,2.4,Job Board,Andean,Customer Support Agent,Zendesk,C1,19,70.3,59,Yes,2.7,0.88,Offer,Not Hired,,934,No
C33P6G7KU,Male,46,Master,Public,1.7,Job Board,North America,Senior Support Agent,Zendesk,B2,15,73.3,62,No,2.3,-0.17,Offer,Not Hired,,1624,No
CKPMZC46U,Female,28,Master,Private,7.2,Referral,Europe,Team Lead,Freshdesk,B2,45,85.6,79,Yes,4.1,0.71,Offer,Hired,36.0,1945,No
CTZH0HYL0,Female,22,High School,Private,5.8,Referral,North America,Customer Support Agent,Intercom,C1,45,75.9,64,No,3.9,0.67,Offer,Hired,22.0,1292,No
C2HWRKV9A,Male,37,PhD,Private,2.0,Job Board,Andean,Customer Support Agent,Zendesk,B1,16,84.1,74,No,3.4,0.8,Offer,Hired,20.0,1356,No
C84TVNEU3,Male,49,Master,Private,3.9,LinkedIn,North America,Customer Support Agent,Salesforce,B1,34,74.5,45,No,3.0,1.6,Offer,Hired,42.0,1032,No
CIZ01MOO4,Male,36,Bachelor,Public,3.0,Job Board,North America,Customer Support Agent,Intercom,B2,34,68.4,36,Yes,2.3,-1.27,Offer,Not Hired,,993,No
C6O8UNAVX,Male,26,Bootcamp,Private,0.9,Job Board,North America,Customer Support Agent,Salesforce,B2,8,93.5,55,No,3.9,1.61,Offer,Hired,29.0,1274,No
C8ZBU0RP3,Female,20,Bachelor,Public,4.3,Job Board,Europe,Customer Support Agent,Intercom,B2,29,85.5,65,No,4.1,1.92,Offer,Hired,23.0,1301,No
CWYQKS8VZ,Male,53,Master,Public,2.7,Recruiting Agency,Europe,Senior Support Agent,Zendesk,B1,11,79.4,63,No,2.8,0.76,Offer,Not Hired,,1416,No
CE9I8Q761,Female,47,Bachelor,Public,1.3,Job Board,North America,Senior Support Agent,Other,C1,15,78.0,70,No,2.8,0.78,Offer,Not Hired,,1662,No
C6V4GCT31,Female,24,Bachelor,Public,0.0,Referral,North America,Senior Support Agent,Salesforce,C1,0,93.7,25,Yes,4.2,0.03,Offer,Not Hired,,1685,Yes
CTSV54DVN,Female,21,Master,Public,0.0,LinkedIn,North America,Customer Support Agent,Freshdesk,C1,5,86.8,70,Yes,2.9,0.26,Offer,Hired,35.0,973,No
C2S9PYD7F,Male,23,Master,Public,2.8,Job Board,North America,Customer Support Agent,Zendesk,C1,31,91.5,59,Yes,4.5,0.88,Offer,Hired,28.0,1164,No
CN48RRB9A,Male,32,Bachelor,Public,3.6,Career Site,Pacific,Customer Support Agent,Zendesk,B2,20,77.5,36,Yes,3.2,0.82,Offer,Not Hired,,985,No
CARAFWZK2,Female,49,Master,Public,1.5,Career Site,North America,Customer Support Agent,Intercom,C2,15,82.6,64,Yes,3.0,0.9,Offer,Not Hired,,1011,No
CVIZV3FIK,Male,24,Bootcamp,Public,5.5,Career Site,North America,Customer Support Agent,Zendesk,C1,52,85.7,57,No,3.3,0.81,Offer,Not Hired,,1083,No
CM50TT5QI,Male,49,Master,Private,3.6,LinkedIn,Pacific,Senior Support Agent,Intercom,B2,35,77.9,60,Yes,3.0,1.06,Offer,Not Hired,,1320,No
CELXQPR99,Female,19,Bachelor,Public,5.3,Job Board,Andean,Senior Support Agent,Zendesk,B2,30,81.5,67,Yes,4.1,0.96,Offer,Not Hired,,1176,Yes
CFEI4Q5XT,Male,46,Bootcamp,Private,3.3,Career Site,North America,Customer Support Agent,Freshdesk,C1,21,77.5,60,No,3.9,-0.67,Offer,Not Hired,,1252,No
CKMFSKKB2,Female,29,PhD,Public,1.8,Job Board,North America,Customer Support Agent,Zendesk,C1,7,85.3,37,No,4.1,1.0,Offer,Hired,26.0,978,No
C7RT7SWPS,Prefer_not_to_say,54,Bootcamp,Public,4.1,Job Board,Caribbean,Customer Support Agent,Zendesk,C1,36,71.8,53,No,3.4,1.92,Offer,Not Hired,,1452,No
CSZVSC65G,Female,36,Bootcamp,Private,0.5,Referral,Caribbean,Customer Support Agent,Zendesk,C1,6,86.6,36,Yes,3.0,0.23,Offer,Not Hired,,1425,No
CK9L324AR,Female,29,Bachelor,Private,5.2,Job Board,Andean,Customer Support Agent,Salesforce,C2,25,84.7,63,No,3.3,1.6,Offer,Not Hired,,1016,No
CU4ILG19F,Female,27,Bachelor,Public,1.4,LinkedIn,APAC,Customer Support Agent,Freshdesk,C2,9,80.5,72,Yes,3.0,-0.58,Offer,Hired,20.0,1486,No
CIL6QKLVN,Female,49,Bootcamp,Public,6.2,LinkedIn,Europe,Customer Support Agent,Salesforce,C1,54,86.1,40,Yes,4.3,0.22,Offer,Not Hired,,1255,Yes
CF3PJ00FC,Male,33,Bachelor,Private,2.9,Career Site,North America,Team Lead,Intercom,C2,24,79.3,47,No,4.0,-0.33,Offer,Not Hired,,2168,No
CB1W2WOV0,Male,32,Master,Public,6.6,Career Site,Pacific,Customer Support Agent,Salesforce,C2,54,77.2,44,Yes,3.2,1.49,Offer,Not Hired,,674,No
CO6629OER,Female,46,Master,Public,0.9,Career Site,North America,Customer Support Agent,Freshdesk,B1,5,86.4,50,No,2.7,1.73,Offer,Hired,27.0,1214,No
C02NKQ2CL,Male,38,Bootcamp,Public,2.0,Referral,North America,Customer Support Agent,Salesforce,C1,10,86.8,60,Yes,4.4,0.16,Offer,Hired,33.0,1105,No
CI3QDJBR9,Male,43,Bachelor,Private,4.8,LinkedIn,APAC,Senior Support Agent,Salesforce,B1,38,78.3,50,Yes,3.4,1.3,Offer,Not Hired,,1810,No
CU505L8IP,Male,35,Master,Public,6.8,LinkedIn,Andean,Customer Support Agent,Intercom,B2,55,77.8,63,Yes,3.2,1.74,Offer,Not Hired,,1062,No
CYKJEAS9H,Male,21,Bootcamp,Private,8.1,Career Site,Andean,Customer Support Agent,Zendesk,B2,68,81.2,68,Yes,4.4,0.22,Offer,Hired,23.0,911,No
CP71ASFII,Female,19,Bootcamp,Private,3.9,Job Board,North America,Customer Support Agent,Intercom,B2,35,77.9,68,Yes,2.9,0.37,Offer,Hired,27.0,1030,No
CWHJIMXOL,Female,20,High School,Private,8.6,Recruiting Agency,Andean,Customer Support Agent,Zendesk,B1,69,94.9,42,Yes,3.1,0.91,Offer,Not Hired,,1217,No
CSWA66VUZ,Male,40,Bachelor,Public,3.0,Referral,North America,Customer Support Agent,Zendesk,B2,31,84.8,72,Yes,3.1,-0.51,Offer,Not Hired,,1042,No
CPNMF4LK8,Male,38,Bootcamp,Private,6.7,Job Board,Europe,Customer Support Agent,Intercom,B1,51,82.6,73,No,2.4,0.35,Offer,Hired,27.0,1041,No
CSWIJ0QF4,Male,46,Master,Public,1.4,Job Board,Andean,Customer Support Agent,Salesforce,C1,3,74.6,74,Yes,3.5,2.0,Offer,Not Hired,,849,No
COYMU15HY,Male,52,PhD,Public,4.9,LinkedIn,Pacific,Senior Support Agent,Zendesk,C2,42,88.3,53,No,2.8,-0.2,Offer,Not Hired,,1723,No
C6XFGHD18,Female,25,Bootcamp,Public,0.0,Recruiting Agency,North America,Customer Support Agent,Zendesk,C2,1,77.1,46,No,2.9,1.02,Offer,Not Hired,,917,No
CSV1ORVKC,Male,54,Bachelor,Private,0.9,Job Board,Europe,Customer Support Agent,Salesforce,B2,10,76.9,43,Yes,2.8,0.72,Offer,Not Hired,,1252,No
CU3CHJ2ST,Female,53,Bootcamp,Private,5.0,LinkedIn,Pacific,Customer Support Agent,Zendesk,B2,32,88.5,42,Yes,2.9,0.1,Offer,Hired,25.0,979,No
CXJZBE3XG,Female,41,High School,Private,0.4,LinkedIn,Andean,Customer Support Agent,Zendesk,C1,14,85.2,55,No,2.7,0.45,Offer,Not Hired,,1051,No
CPBY1KMIO,Male,38,Master,Public,4.9,Career Site,North America,Customer Support Agent,Intercom,B1,43,62.4,65,No,3.5,1.83,Offer,Hired,14.0,1457,No
CJIP41K7H,Female,25,Bachelor,Private,6.2,Job Board,Pacific,Customer Support Agent,Salesforce,C2,48,81.2,71,Yes,3.2,0.75,Offer,Hired,26.0,1049,No
C6LTH1L5C,Non-binary,25,Master,Private,2.5,Job Board,Europe,Customer Support Agent,Freshdesk,C1,14,83.1,49,No,3.3,0.89,Offer,Not Hired,,1027,No
CSF6PY5TC,Female,19,Bachelor,Private,1.3,Job Board,North America,Team Lead,Freshdesk,B2,17,79.5,55,Yes,4.9,1.69,Offer,Not Hired,,2611,Yes
CHH66R6IY,Male,42,Bootcamp,Private,2.6,Referral,Andean,Customer Support Agent,Zendesk,B1,14,83.4,54,Yes,3.2,-0.01,Offer,Not Hired,,805,No
